Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-07-17T04:00:00+02:00;8,0796;0,07443
2024-07-17T04:15:00+02:00;6,3351;0,07443
2024-07-17T04:30:00+02:00;5,8781;0,07443
2024-07-17T04:45:00+02:00;8,2821;0,07443
2024-07-17T05:00:00+02:00;6,3986;0,082
2024-07-17T05:15:00+02:00;6,6306;0,082
2024-07-17T05:30:00+02:00;6,9766;0,082
2024-07-17T05:45:00+02:00;5,6236;0,082
2024-07-17T06:00:00+02:00;7,0246;0,10877
2024-07-17T06:15:00+02:00;6,7601;0,10877
2024-07-17T06:30:00+02:00;7,4856;0,10877
2024-07-17T06:45:00+02:00;9,5526;0,10877
2024-07-17T07:00:00+02:00;7,8601;0,10907
2024-07-17T07:15:00+02:00;8,2101;0,10907
2024-07-17T07:30:00+02:00;9,9176;0,10907
2024-07-17T07:45:00+02:00;7,9656;0,10907
2024-07-17T08:00:00+02:00;9,6036;0,1057
2024-07-17T08:15:00+02:00;11,1906;0,1057
2024-07-17T08:30:00+02:00;10,0866;0,1057
2024-07-17T08:45:00+02:00;11,4576;0,1057
2024-07-17T09:00:00+02:00;10,4276;0,11
2024-07-17T09:15:00+02:00;9,7236;0,11
2024-07-17T09:30:00+02:00;11,7021;0,11
2024-07-17T09:45:00+02:00;10,3786;0,11
2024-07-17T10:00:00+02:00;11,5276;0,10699
2024-07-17T10:15:00+02:00;12,3441;0,10699
2024-07-17T10:30:00+02:00;10,3691;0,10699
2024-07-17T10:45:00+02:00;12,3056;0,10699
2024-07-17T11:00:00+02:00;11,3451;0,10628
2024-07-17T11:15:00+02:00;10,6061;0,10628
2024-07-17T11:30:00+02:00;13,3196;0,10628
2024-07-17T11:45:00+02:00;10,8901;0,10628
2024-07-17T12:00:00+02:00;11,7876;0,10125
2024-07-17T12:15:00+02:00;12,3831;0,10125
2024-07-17T12:30:00+02:00;11,0536;0,10125
2024-07-17T12:45:00+02:00;12,5181;0,10125
2024-07-17T13:00:00+02:00;11,0161;0,1048
2024-07-17T13:15:00+02:00;10,2636;0,1048
2024-07-17T13:30:00+02:00;12,1811;0,1048
2024-07-17T13:45:00+02:00;8,8926;0,1048
2024-07-17T14:00:00+02:00;9,3221;0,1048
2024-07-17T14:15:00+02:00;10,7806;0,1048
2024-07-17T14:30:00+02:00;9,0076;0,1048
2024-07-17T14:45:00+02:00;10,0931;0,1048
2024-07-17T15:00:00+02:00;8,2496;0,10877
2024-07-17T15:15:00+02:00;8,6016;0,10877
2024-07-17T15:30:00+02:00;10,3616;0,10877
2024-07-17T15:45:00+02:00;7,5471;0,10877
2024-07-17T16:00:00+02:00;9,8851;0,115
2024-07-17T16:15:00+02:00;10,9426;0,115
2024-07-17T16:30:00+02:00;7,9091;0,115
2024-07-17T16:45:00+02:00;10,1311;0,115
2024-07-17T17:00:00+02:00;8,5421;0,13158
2024-07-17T17:15:00+02:00;8,7361;0,13158
2024-07-17T17:30:00+02:00;9,4061;0,13158
2024-07-17T17:45:00+02:00;7,8596;0,13158
2024-07-17T18:00:00+02:00;9,9686;0,148
2024-07-17T18:15:00+02:00;7,3026;0,148
2024-07-17T18:30:00+02:00;9,1856;0,148
2024-07-17T18:45:00+02:00;8,0176;0,148
2024-07-17T19:00:00+02:00;8,3711;0,22122
2024-07-17T19:15:00+02:00;8,4441;0,22122
2024-07-17T19:30:00+02:00;7,3791;0,22122
2024-07-17T19:45:00+02:00;9,1611;0,22122
2024-07-17T20:00:00+02:00;6,2006;0,30593
2024-07-17T20:15:00+02:00;8,9376;0,30593
2024-07-17T20:30:00+02:00;7,2691;0,30593
2024-07-17T20:45:00+02:00;8,5421;0,30593
2024-07-17T21:00:00+02:00;7,7721;0,24338
2024-07-17T21:15:00+02:00;7,1171;0,24338
2024-07-17T21:30:00+02:00;8,9571;0,24338
2024-07-17T21:45:00+02:00;6,7731;0,24338
2024-07-17T22:00:00+02:00;7,4536;0,16541
2024-07-17T22:15:00+02:00;5,9291;0,16541
2024-07-17T22:30:00+02:00;6,1001;0,16541
2024-07-17T22:45:00+02:00;7,2211;0,16541
2024-07-17T23:00:00+02:00;5,7491;0,11698
2024-07-17T23:15:00+02:00;7,3351;0,11698
2024-07-17T23:30:00+02:00;6,0741;0,11698
2024-07-17T23:45:00+02:00;5,4346;0,11698
2024-07-18T00:00:00+02:00;7,482;0,11113
2024-07-18T00:15:00+02:00;5,932;0,11113
2024-07-18T00:30:00+02:00;6,007;0,11113
2024-07-18T00:45:00+02:00;7,249;0,11113
2024-07-18T01:00:00+02:00;5,802;0,08653
2024-07-18T01:15:00+02:00;6,0365;0,08653
2024-07-18T01:30:00+02:00;7,2025;0,08653
2024-07-18T01:45:00+02:00;5,88;0,08653
2024-07-18T02:00:00+02:00;6,852;0,08417
2024-07-18T02:15:00+02:00;6,709;0,08417
2024-07-18T02:30:00+02:00;5,803;0,08417
2024-07-18T02:45:00+02:00;7,0505;0,08417
2024-07-18T03:00:00+02:00;6,8115;0,0893
2024-07-18T03:15:00+02:00;6,006;0,0893
2024-07-18T03:30:00+02:00;7,2245;0,0893
2024-07-18T03:45:00+02:00;6,1355;0,0893
2024-07-18T04:00:00+02:00;6,256;0,08409
2024-07-18T04:15:00+02:00;7,5585;0,08409
2024-07-18T04:30:00+02:00;5,9245;0,08409
2024-07-18T04:45:00+02:00;5,9215;0,08409
2024-07-18T05:00:00+02:00;7,6855;0,09916
2024-07-18T05:15:00+02:00;5,487;0,09916
2024-07-18T05:30:00+02:00;5,423;0,09916
2024-07-18T05:45:00+02:00;7,3775;0,09916
2024-07-18T06:00:00+02:00;6,0455;0,12065
2024-07-18T06:15:00+02:00;5,8165;0,12065
2024-07-18T06:30:00+02:00;7,954;0,12065
2024-07-18T06:45:00+02:00;7,298;0,12065
2024-07-18T07:00:00+02:00;7,1645;0,11999
2024-07-18T07:15:00+02:00;9,7535;0,11999
2024-07-18T07:30:00+02:00;8,335;0,11999
2024-07-18T07:45:00+02:00;9,1145;0,11999
2024-07-18T08:00:00+02:00;10,8225;0,11
2024-07-18T08:15:00+02:00;9,6385;0,11
2024-07-18T08:30:00+02:00;10,881;0,11
2024-07-18T08:45:00+02:00;11,7015;0,11
2024-07-18T09:00:00+02:00;10,047;0,107
2024-07-18T09:15:00+02:00;11,354;0,107
2024-07-18T09:30:00+02:00;10,936;0,107
2024-07-18T09:45:00+02:00;10,9605;0,107
2024-07-18T10:00:00+02:00;12,7515;0,104
2024-07-18T10:15:00+02:00;10,91;0,104
2024-07-18T10:30:00+02:00;10,1285;0,104
2024-07-18T10:45:00+02:00;12,388;0,104
2024-07-18T11:00:00+02:00;9,967;0,10271
2024-07-18T11:15:00+02:00;11,3515;0,10271
2024-07-18T11:30:00+02:00;11,169;0,10271
2024-07-18T11:45:00+02:00;10,251;0,10271
2024-07-18T12:00:00+02:00;12,9785;0,10142
2024-07-18T12:15:00+02:00;11,5105;0,10142
2024-07-18T12:30:00+02:00;11,3835;0,10142
2024-07-18T12:45:00+02:00;11,8255;0,10142
2024-07-18T13:00:00+02:00;10,3695;0,10305
2024-07-18T13:15:00+02:00;11,762;0,10305
2024-07-18T13:30:00+02:00;10,086;0,10305
2024-07-18T13:45:00+02:00;9,481;0,10305
2024-07-18T14:00:00+02:00;10,8385;0,10598
2024-07-18T14:15:00+02:00;9,231;0,10598
2024-07-18T14:30:00+02:00;10,46;0,10598
2024-07-18T14:45:00+02:00;10,9985;0,10598
2024-07-18T15:00:00+02:00;8,994;0,10613
2024-07-18T15:15:00+02:00;11,617;0,10613
2024-07-18T15:30:00+02:00;8,8475;0,10613
2024-07-18T15:45:00+02:00;9,7335;0,10613
2024-07-18T16:00:00+02:00;11,9445;0,10613
2024-07-18T16:15:00+02:00;9,8585;0,10613
2024-07-18T16:30:00+02:00;12,738;0,10613
2024-07-18T16:45:00+02:00;9,366;0,10613
2024-07-18T17:00:00+02:00;11,3935;0,11568
2024-07-18T17:15:00+02:00;8,823;0,11568
2024-07-18T17:30:00+02:00;13,1785;0,11568
2024-07-18T17:45:00+02:00;13,821;0,11568
2024-07-18T18:00:00+02:00;14,0955;0,23882
2024-07-18T18:15:00+02:00;14,642;0,23882
2024-07-18T18:30:00+02:00;13,4655;0,23882
2024-07-18T18:45:00+02:00;15,009;0,23882
2024-07-18T19:00:00+02:00;11,978;0,24233
2024-07-18T19:15:00+02:00;10,9955;0,24233
2024-07-18T19:30:00+02:00;8,4255;0,24233
2024-07-18T19:45:00+02:00;9,7935;0,24233
2024-07-18T20:00:00+02:00;8,9855;0,32969
2024-07-18T20:15:00+02:00;8,558;0,32969
2024-07-18T20:30:00+02:00;9,3275;0,32969
2024-07-18T20:45:00+02:00;7,96;0,32969
2024-07-18T21:00:00+02:00;9,494;0,24357
2024-07-18T21:15:00+02:00;7,32;0,24357
2024-07-18T21:30:00+02:00;9,719;0,24357
2024-07-18T21:45:00+02:00;7,608;0,24357
2024-07-18T22:00:00+02:00;7,039;0,16421
2024-07-18T22:15:00+02:00;7,491;0,16421
2024-07-18T22:30:00+02:00;6,465;0,16421
2024-07-18T22:45:00+02:00;7,997;0,16421
2024-07-18T23:00:00+02:00;6,499;0,10713
2024-07-18T23:15:00+02:00;6,3525;0,10713
2024-07-18T23:30:00+02:00;8,1975;0,10713
2024-07-18T23:45:00+02:00;6,3855;0,10713
2024-07-19T00:00:00+02:00;6,3918;0,0996
2024-07-19T00:15:00+02:00;7,4608;0,0996
2024-07-19T00:30:00+02:00;6,0853;0,0996
2024-07-19T00:45:00+02:00;6,7898;0,0996
2024-07-19T01:00:00+02:00;7,1013;0,08554
2024-07-19T01:15:00+02:00;6,2043;0,08554
2024-07-19T01:30:00+02:00;7,0978;0,08554
2024-07-19T01:45:00+02:00;7,0973;0,08554
2024-07-19T02:00:00+02:00;6,2983;0,08406
2024-07-19T02:15:00+02:00;7,1763;0,08406
2024-07-19T02:30:00+02:00;7,4493;0,08406
2024-07-19T02:45:00+02:00;6,0403;0,08406
2024-07-19T03:00:00+02:00;7,2233;0,08207
2024-07-19T03:15:00+02:00;7,1198;0,08207
2024-07-19T03:30:00+02:00;6,1988;0,08207
2024-07-19T03:45:00+02:00;6,8088;0,08207
2024-07-19T04:00:00+02:00;7,1693;0,08235
2024-07-19T04:15:00+02:00;6,2353;0,08235
2024-07-19T04:30:00+02:00;6,9068;0,08235
2024-07-19T04:45:00+02:00;7,2088;0,08235
2024-07-19T05:00:00+02:00;6,7173;0,09115
2024-07-19T05:15:00+02:00;7,1938;0,09115
2024-07-19T05:30:00+02:00;6,2153;0,09115
2024-07-19T05:45:00+02:00;5,7328;0,09115
2024-07-19T06:00:00+02:00;7,4853;0,10928
2024-07-19T06:15:00+02:00;8,4433;0,10928
2024-07-19T06:30:00+02:00;8,2243;0,10928
2024-07-19T06:45:00+02:00;9,6943;0,10928
2024-07-19T07:00:00+02:00;8,6798;0,10822
2024-07-19T07:15:00+02:00;9,0138;0,10822
2024-07-19T07:30:00+02:00;10,0933;0,10822
2024-07-19T07:45:00+02:00;9,7758;0,10822
2024-07-19T08:00:00+02:00;9,5353;0,0984
2024-07-19T08:15:00+02:00;11,7663;0,0984
2024-07-19T08:30:00+02:00;10,1738;0,0984
2024-07-19T08:45:00+02:00;10,1793;0,0984
2024-07-19T09:00:00+02:00;12,0693;0,08143
2024-07-19T09:15:00+02:00;10,9443;0,08143
2024-07-19T09:30:00+02:00;10,5973;0,08143
2024-07-19T09:45:00+02:00;12,5873;0,08143
2024-07-19T10:00:00+02:00;11,2558;0,08575
2024-07-19T10:15:00+02:00;15,5358;0,08575
2024-07-19T10:30:00+02:00;15,6703;0,08575
2024-07-19T10:45:00+02:00;15,4323;0,08575
2024-07-19T11:00:00+02:00;18,0713;0,10006
2024-07-19T11:15:00+02:00;15,4368;0,10006
2024-07-19T11:30:00+02:00;15,2778;0,10006
2024-07-19T11:45:00+02:00;17,0473;0,10006
2024-07-19T12:00:00+02:00;14,9433;0,10142
2024-07-19T12:15:00+02:00;15,7258;0,10142
2024-07-19T12:30:00+02:00;15,3563;0,10142
2024-07-19T12:45:00+02:00;14,3943;0,10142
2024-07-19T13:00:00+02:00;15,2193;0,10669
2024-07-19T13:15:00+02:00;9,7873;0,10669
2024-07-19T13:30:00+02:00;10,6363;0,10669
2024-07-19T13:45:00+02:00;11,4143;0,10669
2024-07-19T14:00:00+02:00;8,4688;0,10739
2024-07-19T14:15:00+02:00;10,6343;0,10739
2024-07-19T14:30:00+02:00;8,3933;0,10739
2024-07-19T14:45:00+02:00;8,8858;0,10739
2024-07-19T15:00:00+02:00;10,2423;0,10883
2024-07-19T15:15:00+02:00;8,2348;0,10883
2024-07-19T15:30:00+02:00;11,5988;0,10883
2024-07-19T15:45:00+02:00;10,2993;0,10883
2024-07-19T16:00:00+02:00;11,2333;0,11928
2024-07-19T16:15:00+02:00;11,9953;0,11928
2024-07-19T16:30:00+02:00;9,4118;0,11928
2024-07-19T16:45:00+02:00;11,3788;0,11928
2024-07-19T17:00:00+02:00;9,8663;0,09182
2024-07-19T17:15:00+02:00;10,0173;0,09182
2024-07-19T17:30:00+02:00;10,5223;0,09182
2024-07-19T17:45:00+02:00;8,5308;0,09182
2024-07-19T18:00:00+02:00;10,5953;0,12286
2024-07-19T18:15:00+02:00;8,2663;0,12286
2024-07-19T18:30:00+02:00;9,9228;0,12286
2024-07-19T18:45:00+02:00;8,8313;0,12286
2024-07-19T19:00:00+02:00;8,1108;0,2096
2024-07-19T19:15:00+02:00;9,7858;0,2096
2024-07-19T19:30:00+02:00;7,1128;0,2096
2024-07-19T19:45:00+02:00;8,5233;0,2096
2024-07-19T20:00:00+02:00;7,8968;0,36476
2024-07-19T20:15:00+02:00;7,7693;0,36476
2024-07-19T20:30:00+02:00;7,4993;0,36476
2024-07-19T20:45:00+02:00;6,9328;0,36476
2024-07-19T21:00:00+02:00;8,7533;0,17004
2024-07-19T21:15:00+02:00;6,8653;0,17004
2024-07-19T21:30:00+02:00;8,8773;0,17004
2024-07-19T21:45:00+02:00;6,1143;0,17004
2024-07-19T22:00:00+02:00;7,2993;0,11453
2024-07-19T22:15:00+02:00;7,0493;0,11453
2024-07-19T22:30:00+02:00;5,5418;0,11453
2024-07-19T22:45:00+02:00;6,7038;0,11453
2024-07-19T23:00:00+02:00;7,5453;0,09627
2024-07-19T23:15:00+02:00;8,0678;0,09627
2024-07-19T23:30:00+02:00;10,1933;0,09627
2024-07-19T23:45:00+02:00;7,9518;0,09627
2024-07-20T00:00:00+02:00;7,7833;0,10654
2024-07-20T00:15:00+02:00;8,0108;0,10654
2024-07-20T00:30:00+02:00;5,6358;0,10654
2024-07-20T00:45:00+02:00;5,5408;0,10654
2024-07-20T01:00:00+02:00;6,2813;0,10225
2024-07-20T01:15:00+02:00;5,2263;0,10225
2024-07-20T01:30:00+02:00;6,7368;0,10225
2024-07-20T01:45:00+02:00;5,6703;0,10225
2024-07-20T02:00:00+02:00;5,3113;0,10062
2024-07-20T02:15:00+02:00;7,0583;0,10062
2024-07-20T02:30:00+02:00;4,9803;0,10062
2024-07-20T02:45:00+02:00;5,7878;0,10062
2024-07-20T03:00:00+02:00;6,8328;0,10114
2024-07-20T03:15:00+02:00;5,0133;0,10114
2024-07-20T03:30:00+02:00;6,4348;0,10114
2024-07-20T03:45:00+02:00;5,8963;0,10114
2024-07-20T04:00:00+02:00;5,2978;0,1011
2024-07-20T04:15:00+02:00;6,2688;0,1011
2024-07-20T04:30:00+02:00;5,6068;0,1011
2024-07-20T04:45:00+02:00;5,3433;0,1011
2024-07-20T05:00:00+02:00;6,9263;0,10111
2024-07-20T05:15:00+02:00;5,2988;0,10111
2024-07-20T05:30:00+02:00;5,1173;0,10111
2024-07-20T05:45:00+02:00;6,2908;0,10111
2024-07-20T06:00:00+02:00;4,4808;0,10073
2024-07-20T06:15:00+02:00;5,8273;0,10073
2024-07-20T06:30:00+02:00;6,1388;0,10073
2024-07-20T06:45:00+02:00;4,8398;0,10073
2024-07-20T07:00:00+02:00;6,2643;0,08277
2024-07-20T07:15:00+02:00;5,3333;0,08277
2024-07-20T07:30:00+02:00;4,9303;0,08277
2024-07-20T07:45:00+02:00;6,7243;0,08277
2024-07-20T08:00:00+02:00;4,8813;0,06812
2024-07-20T08:15:00+02:00;4,9713;0,06812
2024-07-20T08:30:00+02:00;6,5038;0,06812
2024-07-20T08:45:00+02:00;5,5338;0,06812
2024-07-20T09:00:00+02:00;6,1228;0,05374
2024-07-20T09:15:00+02:00;7,2523;0,05374
2024-07-20T09:30:00+02:00;5,9313;0,05374
2024-07-20T09:45:00+02:00;6,6323;0,05374
2024-07-20T10:00:00+02:00;6,4958;0,09839
2024-07-20T10:15:00+02:00;5,4928;0,09839
2024-07-20T10:30:00+02:00;7,1258;0,09839
2024-07-20T10:45:00+02:00;6,0788;0,09839
2024-07-20T11:00:00+02:00;5,9328;0,04105
2024-07-20T11:15:00+02:00;7,7168;0,04105
2024-07-20T11:30:00+02:00;5,6193;0,04105
2024-07-20T11:45:00+02:00;5,6498;0,04105
2024-07-20T12:00:00+02:00;6,6493;0,09041
2024-07-20T12:15:00+02:00;5,2618;0,09041
2024-07-20T12:30:00+02:00;6,6668;0,09041
2024-07-20T12:45:00+02:00;5,6908;0,09041
2024-07-20T13:00:00+02:00;4,7398;0,091
2024-07-20T13:15:00+02:00;6,8588;0,091
2024-07-20T13:30:00+02:00;4,6698;0,091
2024-07-20T13:45:00+02:00;4,9598;0,091
2024-07-20T14:00:00+02:00;6,7588;0,07702
2024-07-20T14:15:00+02:00;4,8868;0,07702
2024-07-20T14:30:00+02:00;6,2933;0,07702
2024-07-20T14:45:00+02:00;5,9663;0,07702
2024-07-20T15:00:00+02:00;5,2223;0,08628
2024-07-20T15:15:00+02:00;6,5728;0,08628
2024-07-20T15:30:00+02:00;4,9008;0,08628
2024-07-20T15:45:00+02:00;4,7838;0,08628
2024-07-20T16:00:00+02:00;7,5828;0,06549
2024-07-20T16:15:00+02:00;5,4693;0,06549
2024-07-20T16:30:00+02:00;6,8463;0,06549
2024-07-20T16:45:00+02:00;6,9418;0,06549
2024-07-20T17:00:00+02:00;5,4993;0,06132
2024-07-20T17:15:00+02:00;7,4153;0,06132
2024-07-20T17:30:00+02:00;5,3623;0,06132
2024-07-20T17:45:00+02:00;7,4628;0,06132
2024-07-20T18:00:00+02:00;5,6458;0,0955
2024-07-20T18:15:00+02:00;6,8818;0,0955
2024-07-20T18:30:00+02:00;6,0228;0,0955
2024-07-20T18:45:00+02:00;5,9093;0,0955
2024-07-20T19:00:00+02:00;7,0858;0,155
2024-07-20T19:15:00+02:00;5,3033;0,155
2024-07-20T19:30:00+02:00;7,1543;0,155
2024-07-20T19:45:00+02:00;5,8213;0,155
2024-07-20T20:00:00+02:00;6,5733;0,2035
2024-07-20T20:15:00+02:00;6,3733;0,2035
2024-07-20T20:30:00+02:00;5,2993;0,2035
2024-07-20T20:45:00+02:00;7,7153;0,2035
2024-07-20T21:00:00+02:00;5,7993;0,14347
2024-07-20T21:15:00+02:00;7,1103;0,14347
2024-07-20T21:30:00+02:00;6,5688;0,14347
2024-07-20T21:45:00+02:00;6,3523;0,14347
2024-07-20T22:00:00+02:00;6,8508;0,10996
2024-07-20T22:15:00+02:00;5,2533;0,10996
2024-07-20T22:30:00+02:00;5,3513;0,10996
2024-07-20T22:45:00+02:00;6,9303;0,10996
2024-07-20T23:00:00+02:00;5,3288;0,08407
2024-07-20T23:15:00+02:00;5,3338;0,08407
2024-07-20T23:30:00+02:00;5,2798;0,08407
2024-07-20T23:45:00+02:00;5,1863;0,08407
2024-07-21T00:00:00+02:00;6,3638;0,08484
2024-07-21T00:15:00+02:00;5,4468;0,08484
2024-07-21T00:30:00+02:00;5,2383;0,08484
2024-07-21T00:45:00+02:00;4,9673;0,08484
2024-07-21T01:00:00+02:00;5,2648;0,07278
2024-07-21T01:15:00+02:00;5,1218;0,07278
2024-07-21T01:30:00+02:00;5,0883;0,07278
2024-07-21T01:45:00+02:00;5,7643;0,07278
2024-07-21T02:00:00+02:00;6,3483;0,06834
2024-07-21T02:15:00+02:00;5,7453;0,06834
2024-07-21T02:30:00+02:00;5,2093;0,06834
2024-07-21T02:45:00+02:00;5,5663;0,06834
2024-07-21T03:00:00+02:00;5,3463;0,07049
2024-07-21T03:15:00+02:00;5,5943;0,07049
2024-07-21T03:30:00+02:00;5,0113;0,07049
2024-07-21T03:45:00+02:00;5,6308;0,07049
2024-07-21T04:00:00+02:00;5,4538;0,07313
2024-07-21T04:15:00+02:00;4,9443;0,07313
2024-07-21T04:30:00+02:00;5,3358;0,07313
2024-07-21T04:45:00+02:00;5,4963;0,07313
2024-07-21T05:00:00+02:00;5,1213;0,07453
2024-07-21T05:15:00+02:00;5,0243;0,07453
2024-07-21T05:30:00+02:00;4,5533;0,07453
2024-07-21T05:45:00+02:00;4,7168;0,07453
2024-07-21T06:00:00+02:00;5,7418;0,07407
2024-07-21T06:15:00+02:00;4,6713;0,07407
2024-07-21T06:30:00+02:00;4,6533;0,07407
2024-07-21T06:45:00+02:00;4,4813;0,07407
2024-07-21T07:00:00+02:00;4,6708;0,05778
2024-07-21T07:15:00+02:00;4,8473;0,05778
2024-07-21T07:30:00+02:00;5,1343;0,05778
2024-07-21T07:45:00+02:00;5,1878;0,05778
2024-07-21T08:00:00+02:00;5,2363;0,04406
2024-07-21T08:15:00+02:00;5,6813;0,04406
2024-07-21T08:30:00+02:00;6,1358;0,04406
2024-07-21T08:45:00+02:00;5,6123;0,04406
2024-07-21T09:00:00+02:00;5,8193;0,00668
2024-07-21T09:15:00+02:00;6,7598;0,00668
2024-07-21T09:30:00+02:00;5,6328;0,00668
2024-07-21T09:45:00+02:00;5,4903;0,00668
2024-07-21T10:00:00+02:00;6,8688;-0,00202
2024-07-21T10:15:00+02:00;5,3933;-0,00202
2024-07-21T10:30:00+02:00;6,0648;-0,00202
2024-07-21T10:45:00+02:00;7,5608;-0,00202
2024-07-21T11:00:00+02:00;5,4923;-0,00141
2024-07-21T11:15:00+02:00;5,4173;-0,00141
2024-07-21T11:30:00+02:00;8,0758;-0,00141
2024-07-21T11:45:00+02:00;5,3893;-0,00141
2024-07-21T12:00:00+02:00;6,1248;-0,00127
2024-07-21T12:15:00+02:00;6,9653;-0,00127
2024-07-21T12:30:00+02:00;5,1688;-0,00127
2024-07-21T12:45:00+02:00;6,4273;-0,00127
2024-07-21T13:00:00+02:00;6,4673;-0,00191
2024-07-21T13:15:00+02:00;5,1258;-0,00191
2024-07-21T13:30:00+02:00;6,8598;-0,00191
2024-07-21T13:45:00+02:00;6,0743;-0,00191
2024-07-21T14:00:00+02:00;5,3678;-0,00344
2024-07-21T14:15:00+02:00;7,4673;-0,00344
2024-07-21T14:30:00+02:00;4,9973;-0,00344
2024-07-21T14:45:00+02:00;6,0893;-0,00344
2024-07-21T15:00:00+02:00;6,4673;-0,00405
2024-07-21T15:15:00+02:00;5,1018;-0,00405
2024-07-21T15:30:00+02:00;7,3943;-0,00405
2024-07-21T15:45:00+02:00;5,6173;-0,00405
2024-07-21T16:00:00+02:00;6,8548;0,01102
2024-07-21T16:15:00+02:00;8,1868;0,01102
2024-07-21T16:30:00+02:00;5,8348;0,01102
2024-07-21T16:45:00+02:00;8,3358;0,01102
2024-07-21T17:00:00+02:00;5,4973;0,05519
2024-07-21T17:15:00+02:00;7,8823;0,05519
2024-07-21T17:30:00+02:00;6,8358;0,05519
2024-07-21T17:45:00+02:00;7,7363;0,05519
2024-07-21T18:00:00+02:00;7,5138;0,08215
2024-07-21T18:15:00+02:00;6,9483;0,08215
2024-07-21T18:30:00+02:00;7,6503;0,08215
2024-07-21T18:45:00+02:00;6,3143;0,08215
2024-07-21T19:00:00+02:00;8,7223;0,10371
2024-07-21T19:15:00+02:00;6,6673;0,10371
2024-07-21T19:30:00+02:00;8,2783;0,10371
2024-07-21T19:45:00+02:00;7,1273;0,10371
2024-07-21T20:00:00+02:00;7,2968;0,12948
2024-07-21T20:15:00+02:00;7,8593;0,12948
2024-07-21T20:30:00+02:00;6,0943;0,12948
2024-07-21T20:45:00+02:00;8,2883;0,12948
2024-07-21T21:00:00+02:00;7,4308;0,12339
2024-07-21T21:15:00+02:00;8,0263;0,12339
2024-07-21T21:30:00+02:00;8,6778;0,12339
2024-07-21T21:45:00+02:00;7,4293;0,12339
2024-07-21T22:00:00+02:00;7,1183;0,10555
2024-07-21T22:15:00+02:00;5,7618;0,10555
2024-07-21T22:30:00+02:00;7,1493;0,10555
2024-07-21T22:45:00+02:00;6,2798;0,10555
2024-07-21T23:00:00+02:00;5,3298;0,09225
2024-07-21T23:15:00+02:00;7,6338;0,09225
2024-07-21T23:30:00+02:00;5,4763;0,09225
2024-07-21T23:45:00+02:00;6,1978;0,09225
2024-07-22T00:00:00+02:00;7,0711;0,10789
2024-07-22T00:15:00+02:00;5,7541;0,10789
2024-07-22T00:30:00+02:00;7,1811;0,10789
2024-07-22T00:45:00+02:00;5,9546;0,10789
2024-07-22T01:00:00+02:00;5,7011;0,09087
2024-07-22T01:15:00+02:00;7,7996;0,09087
2024-07-22T01:30:00+02:00;5,8526;0,09087
2024-07-22T01:45:00+02:00;6,3486;0,09087
2024-07-22T02:00:00+02:00;7,9476;0,08423
2024-07-22T02:15:00+02:00;5,7651;0,08423
2024-07-22T02:30:00+02:00;6,6931;0,08423
2024-07-22T02:45:00+02:00;7,1446;0,08423
2024-07-22T03:00:00+02:00;6,1026;0,08279
2024-07-22T03:15:00+02:00;6,6771;0,08279
2024-07-22T03:30:00+02:00;7,1196;0,08279
2024-07-22T03:45:00+02:00;6,3326;0,08279
2024-07-22T04:00:00+02:00;7,3806;0,08203
2024-07-22T04:15:00+02:00;6,4646;0,08203
2024-07-22T04:30:00+02:00;5,8681;0,08203
2024-07-22T04:45:00+02:00;7,7851;0,08203
2024-07-22T05:00:00+02:00;5,9001;0,08112
2024-07-22T05:15:00+02:00;6,2211;0,08112
2024-07-22T05:30:00+02:00;7,4006;0,08112
2024-07-22T05:45:00+02:00;5,5136;0,08112
2024-07-22T06:00:00+02:00;6,0706;0,11261
2024-07-22T06:15:00+02:00;8,2711;0,11261
2024-07-22T06:30:00+02:00;6,8476;0,11261
2024-07-22T06:45:00+02:00;7,2061;0,11261
2024-07-22T07:00:00+02:00;8,9981;0,12804
2024-07-22T07:15:00+02:00;7,2156;0,12804
2024-07-22T07:30:00+02:00;7,5716;0,12804
2024-07-22T07:45:00+02:00;8,8956;0,12804
2024-07-22T08:00:00+02:00;7,4646;0,11932
2024-07-22T08:15:00+02:00;7,2981;0,11932
2024-07-22T08:30:00+02:00;9,3606;0,11932
2024-07-22T08:45:00+02:00;7,3911;0,11932
2024-07-22T09:00:00+02:00;8,1011;0,08735
2024-07-22T09:15:00+02:00;9,4461;0,08735
2024-07-22T09:30:00+02:00;7,4556;0,08735
2024-07-22T09:45:00+02:00;6,9436;0,08735
2024-07-22T10:00:00+02:00;9,6291;0,07367
2024-07-22T10:15:00+02:00;7,8136;0,07367
2024-07-22T10:30:00+02:00;7,7871;0,07367
2024-07-22T10:45:00+02:00;9,2781;0,07367
2024-07-22T11:00:00+02:00;7,7726;0,0737
2024-07-22T11:15:00+02:00;8,2741;0,0737
2024-07-22T11:30:00+02:00;10,0011;0,0737
2024-07-22T11:45:00+02:00;8,6556;0,0737
2024-07-22T12:00:00+02:00;8,5361;0,06729
2024-07-22T12:15:00+02:00;9,4006;0,06729
2024-07-22T12:30:00+02:00;8,4611;0,06729
2024-07-22T12:45:00+02:00;10,4111;0,06729
2024-07-22T13:00:00+02:00;9,7716;0,05866
2024-07-22T13:15:00+02:00;7,8291;0,05866
2024-07-22T13:30:00+02:00;9,3866;0,05866
